Segment,Country,Product,ID,Discount Band,Units Sold,Manufacturing Price,Sale Price,Gross Sales,Discounts,Sales,COGS,Profit,Date,Month Number,Month Name,Year
Small Business,Mexico,Paseo,"Small Business,Mexico,Paseo",Medium,364,11,33,12012,600.6,11411.4,4004,7407.4,45108,7,Jul,2023
Government,Mexico,Paseo,"Government,Mexico,Paseo",Medium,298,11,21,6258,312.9,5945.1,3278,2667.1,45162,8,Aug,2023
Midmarket,USA,Paseo,"Midmarket,USA,Paseo",Medium,255,13,31,7905,395.25,7509.75,3315,4194.75,45683,1,Jan,2025
Small Business,Canada,Paseo,"Small Business,Canada,Paseo",Medium,613,10,23,14099,704.95,13394.05,6130,7264.05,45644,12,Dec,2024
Midmarket,France,Paseo,"Midmarket,France,Paseo",Medium,94,16,27,2538,126.9,2411.1,1504,907.1,45064,5,May,2023
Channel Partners,Mexico,Paseo,"Channel Partners,Mexico,Paseo",Medium,417,11,24,10008,500.4,9507.6,4587,4920.6,45624,11,Nov,2024
Small Business,France,Paseo,"Small Business,France,Paseo",Medium,15,19,28,420,4.2,415.8,285,130.8,45361,3,Mar,2024
Channel Partners,Germany,Paseo,"Channel Partners,Germany,Paseo",Medium,829,16,24,19896,994.8,18901.2,13264,5637.2,45730,3,Mar,2025
Enterprise,USA,Paseo,"Enterprise,USA,Paseo",Medium,313,10,31,9703,485.15,9217.85,3130,6087.85,45429,5,May,2024
Midmarket,Mexico,Velo,"Midmarket,Mexico,Velo",Medium,364,12,21,7644,382.2,7261.8,4368,2893.8,45458,6,Jun,2024
Small Business,Canada,Velo,"Small Business,Canada,Velo",Medium,500,11,20,10000,500,9500,5500,4000,45546,9,Sep,2024
Government,Germany,Velo,"Government,Germany,Velo",Medium,727,11,30,21810,1090.5,20719.5,7997,12722.5,45660,1,Jan,2025
Enterprise,Canada,Velo,"Enterprise,Canada,Velo",Medium,676,16,28,18928,946.4,17981.6,10816,7165.6,45662,1,Jan,2025
Enterprise,Mexico,Velo,"Enterprise,Mexico,Velo",Medium,853,12,30,25590,1279.5,24310.5,10236,14074.5,45062,5,May,2023
Government,Canada,Velo,"Government,Canada,Velo",Medium,291,18,23,6693,334.65,6358.35,5238,1120.35,45651,12,Dec,2024
Channel Partners,USA,VTT,"Channel Partners,USA,VTT",Medium,96,10,16,1536,76.8,1459.2,960,499.2,45508,8,Aug,2024
Small Business,Germany,VTT,"Small Business,Germany,VTT",Medium,732,13,16,11712,585.6,11126.4,9516,1610.4,45510,8,Aug,2024
Government,USA,VTT,"Government,USA,VTT",Medium,904,13,25,22600,1130,21470,11752,9718,45570,10,Oct,2024
Channel Partners,Germany,VTT,"Channel Partners,Germany,VTT",Medium,775,15,25,19375,968.75,18406.25,11625,6781.25,45549,9,Sep,2024
Small Business,USA,VTT,"Small Business,USA,VTT",Medium,665,10,38,25270,1263.5,24006.5,6650,17356.5,45272,12,Dec,2023
Channel Partners,France,VTT,"Channel Partners,France,VTT",Medium,899,15,36,32364,1618.2,30745.8,13485,17260.8,45455,6,Jun,2024
Midmarket,France,VTT,"Midmarket,France,VTT",Medium,581,14,30,17430,871.5,16558.5,8134,8424.5,45178,9,Sep,2023
Enterprise,Mexico,VTT,"Enterprise,Mexico,VTT",Medium,599,11,22,13178,658.9,12519.1,6589,5930.1,45088,6,Jun,2023
Government,USA,Amarilla,"Government,USA,Amarilla",Medium,503,10,19,9557,477.85,9079.15,5030,4049.15,45362,3,Mar,2024
Government,Canada,Amarilla,"Government,Canada,Amarilla",Medium,850,19,38,32300,1615,30685,16150,14535,45681,1,Jan,2025
Midmarket,Germany,Amarilla,"Midmarket,Germany,Amarilla",Medium,759,19,24,18216,910.8,17305.2,14421,2884.2,45440,5,May,2024
Government,Mexico,Amarilla,"Government,Mexico,Amarilla",Medium,798,14,32,25536,1276.8,24259.2,11172,13087.2,45043,4,Apr,2023
Government,Germany,Carretera,"Government,Germany,Carretera",Medium,482,19,19,9158,457.9,8700.1,9158,-457.9,45662,1,Jan,2025
Government,Canada,Carretera,"Government,Canada,Carretera",Medium,137,12,29,3973,198.65,3774.35,1644,2130.35,45395,4,Apr,2024
Channel Partners,Germany,Carretera,"Channel Partners,Germany,Carretera",Medium,547,10,34,18598,929.9,17668.1,5470,12198.1,45469,6,Jun,2024
Government,Mexico,Carretera,"Government,Mexico,Carretera",Medium,103,14,35,3605,180.25,3424.75,1442,1982.75,45737,3,Mar,2025
Government,USA,Paseo,"Government,USA,Paseo",Medium,587,20,25,14675,733.75,13941.25,11740,2201.25,45498,7,Jul,2024
Government,Mexico,Paseo,"Government,Mexico,Paseo",Medium,850,11,21,17850,892.5,16957.5,9350,7607.5,45367,3,Mar,2024
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,687,14,22,15114,755.7,14358.3,9618,4740.3,45575,10,Oct,2024
Channel Partners,France,Velo,"Channel Partners,France,Velo",Medium,103,18,16,1648,82.4,1565.6,1854,-288.4,45633,12,Dec,2024
Midmarket,Mexico,Velo,"Midmarket,Mexico,Velo",Medium,615,12,21,12915,645.75,12269.25,7380,4889.25,45090,6,Jun,2023
Government,Germany,VTT,"Government,Germany,VTT",Medium,369,13,38,14022,701.1,13320.9,4797,8523.9,45480,7,Jul,2024
Government,France,VTT,"Government,France,VTT",Medium,428,20,23,9844,492.2,9351.8,8560,791.8,45694,2,Feb,2025
Government,Mexico,VTT,"Government,Mexico,VTT",Medium,322,18,19,6118,305.9,5812.1,5796,16.1,45201,10,Oct,2023
Government,Mexico,Amarilla,"Government,Mexico,Amarilla",Medium,948,14,32,30336,1516.8,28819.2,13272,15547.2,45450,6,Jun,2024
Midmarket,Canada,Amarilla,"Midmarket,Canada,Amarilla",Medium,163,11,17,2771,138.55,2632.45,1793,839.45,45241,11,Nov,2023
Channel Partners,France,Amarilla,"Channel Partners,France,Amarilla",Medium,213,10,38,8094,404.7,7689.3,2130,5559.3,45202,10,Oct,2023
Channel Partners,USA,Carretera,"Channel Partners,USA,Carretera",High,407,13,23,9361,468.05,8892.95,5291,3601.95,45079,6,Jun,2023
Government,USA,Montana,"Government,USA,Montana",High,623,15,34,21182,1059.1,20122.9,9345,10777.9,45486,7,Jul,2024
Channel Partners,USA,Paseo,"Channel Partners,USA,Paseo",High,601,15,16,9616,480.8,9135.2,9015,120.2,45033,4,Apr,2023
Enterprise,USA,Carretera,"Enterprise,USA,Carretera",High,546,17,37,20202,1010.1,19191.9,9282,9909.9,45561,9,Sep,2024
Enterprise,France,Carretera,"Enterprise,France,Carretera",High,453,10,23,10419,520.95,9898.05,4530,5368.05,45253,11,Nov,2023
Government,USA,Montana,"Government,USA,Montana",High,952,15,34,32368,1618.4,30749.6,14280,16469.6,45179,9,Sep,2023
Enterprise,USA,Montana,"Enterprise,USA,Montana",High,131,17,36,4716,235.8,4480.2,2227,2253.2,45216,10,Oct,2023
Midmarket,France,Montana,"Midmarket,France,Montana",High,526,15,17,8942,447.1,8494.9,7890,604.9,45490,7,Jul,2024
Government,France,Paseo,"Government,France,Paseo",High,747,12,27,20169,1008.45,19160.55,8964,10196.55,45038,4,Apr,2023
Small Business,Mexico,Paseo,"Small Business,Mexico,Paseo",High,383,11,33,12639,631.95,12007.05,4213,7794.05,45092,6,Jun,2023
Midmarket,France,Paseo,"Midmarket,France,Paseo",High,284,16,27,7668,383.4,7284.6,4544,2740.6,45553,9,Sep,2024
Government,Germany,Paseo,"Government,Germany,Paseo",High,994,14,22,21868,1093.4,20774.6,13916,6858.6,45524,8,Aug,2024
Midmarket,Germany,Velo,"Midmarket,Germany,Velo",High,179,20,38,6802,340.1,6461.9,3580,2881.9,45673,1,Jan,2025
Midmarket,Germany,Velo,"Midmarket,Germany,Velo",High,770,20,38,29260,1463,27797,15400,12397,45628,12,Dec,2024
Midmarket,USA,Velo,"Midmarket,USA,Velo",High,143,13,19,2717,135.85,2581.15,1859,722.15,45476,7,Jul,2024
Government,France,Velo,"Government,France,Velo",High,265,19,22,5830,291.5,5538.5,5035,503.5,45092,6,Jun,2023
Enterprise,USA,Velo,"Enterprise,USA,Velo",High,421,12,36,15156,757.8,14398.2,5052,9346.2,45725,3,Mar,2025
Small Business,USA,Velo,"Small Business,USA,Velo",High,251,20,33,8283,414.15,7868.85,5020,2848.85,45464,6,Jun,2024
Government,Germany,Velo,"Government,Germany,Velo",High,396,11,30,11880,594,11286,4356,6930,45334,2,Feb,2024
Government,Germany,Velo,"Government,Germany,Velo",High,533,11,30,15990,799.5,15190.5,5863,9327.5,45716,2,Feb,2025
Enterprise,Canada,Velo,"Enterprise,Canada,Velo",High,412,16,28,11536,576.8,10959.2,6592,4367.2,45428,5,May,2024
Small Business,France,Velo,"Small Business,France,Velo",High,300,10,34,10200,510,9690,3000,6690,45664,1,Jan,2025
Enterprise,Mexico,VTT,"Enterprise,Mexico,VTT",High,721,11,22,15862,793.1,15068.9,7931,7137.9,45317,1,Jan,2024
Midmarket,Mexico,VTT,"Midmarket,Mexico,VTT",High,29,12,28,812,8.12,803.88,348,455.88,45349,2,Feb,2024
Government,USA,VTT,"Government,USA,VTT",High,140,13,25,3500,175,3325,1820,1505,45187,9,Sep,2023
Small Business,Mexico,VTT,"Small Business,Mexico,VTT",High,462,10,19,8778,438.9,8339.1,4620,3719.1,45752,4,Apr,2025
Small Business,USA,VTT,"Small Business,USA,VTT",High,467,10,38,17746,887.3,16858.7,4670,12188.7,45188,9,Sep,2023
Midmarket,France,VTT,"Midmarket,France,VTT",High,539,14,30,16170,808.5,15361.5,7546,7815.5,45579,10,Oct,2024
Enterprise,Canada,VTT,"Enterprise,Canada,VTT",High,921,16,36,33156,1657.8,31498.2,14736,16762.2,45290,12,Dec,2023
Government,Germany,VTT,"Government,Germany,VTT",High,197,13,38,7486,374.3,7111.7,2561,4550.7,45226,10,Oct,2023
Enterprise,USA,Amarilla,"Enterprise,USA,Amarilla",High,589,16,29,17081,854.05,16226.95,9424,6802.95,45045,4,Apr,2023
Government,Canada,Amarilla,"Government,Canada,Amarilla",High,907,19,38,34466,1723.3,32742.7,17233,15509.7,45053,5,May,2023
Small Business,USA,Amarilla,"Small Business,USA,Amarilla",High,187,11,29,5423,271.15,5151.85,2057,3094.85,45080,6,Jun,2023
Channel Partners,Canada,Amarilla,"Channel Partners,Canada,Amarilla",High,810,14,23,18630,931.5,17698.5,11340,6358.5,45517,8,Aug,2024
Government,Mexico,Amarilla,"Government,Mexico,Amarilla",High,649,14,32,20768,1038.4,19729.6,9086,10643.6,45711,2,Feb,2025
Channel Partners,Germany,Amarilla,"Channel Partners,Germany,Amarilla",High,198,16,34,6732,336.6,6395.4,3168,3227.4,45060,5,May,2023
Government,Canada,Amarilla,"Government,Canada,Amarilla",High,117,19,38,4446,222.3,4223.7,2223,2000.7,45325,2,Feb,2024
Midmarket,France,Amarilla,"Midmarket,France,Amarilla",High,286,13,37,10582,529.1,10052.9,3718,6334.9,45151,8,Aug,2023
Small Business,France,Amarilla,"Small Business,France,Amarilla",High,826,20,22,18172,908.6,17263.4,16520,743.4,45108,7,Jul,2023
Channel Partners,France,Carretera,"Channel Partners,France,Carretera",High,570,19,20,11400,570,10830,10830,0,45613,11,Nov,2024
Government,France,Paseo,"Government,France,Paseo",High,645,12,27,17415,870.75,16544.25,7740,8804.25,45544,9,Sep,2024
Channel Partners,France,Paseo,"Channel Partners,France,Paseo",High,958,18,27,25866,1293.3,24572.7,17244,7328.7,45347,2,Feb,2024
Midmarket,Canada,Velo,"Midmarket,Canada,Velo",High,906,14,29,26274,1313.7,24960.3,12684,12276.3,45447,6,Jun,2024
Channel Partners,Germany,Velo,"Channel Partners,Germany,Velo",High,166,13,26,4316,215.8,4100.2,2158,1942.2,45533,8,Aug,2024
Government,USA,VTT,"Government,USA,VTT",High,983,13,25,24575,1228.75,23346.25,12779,10567.25,45136,7,Jul,2023
Channel Partners,Mexico,VTT,"Channel Partners,Mexico,VTT",High,195,11,30,5850,292.5,5557.5,2145,3412.5,45374,3,Mar,2024
Midmarket,USA,Amarilla,"Midmarket,USA,Amarilla",High,327,10,20,6540,327,6213,3270,2943,45363,3,Mar,2024
Channel Partners,Germany,Amarilla,"Channel Partners,Germany,Amarilla",High,464,16,34,15776,788.8,14987.2,7424,7563.2,45197,9,Sep,2023
Channel Partners,Canada,Carretera,"Channel Partners,Canada,Carretera",High,594,20,18,10692,534.6,10157.4,11880,-1722.6,45239,11,Nov,2023
Government,Germany,Carretera,"Government,Germany,Carretera",High,521,19,19,9899,494.95,9404.05,9899,-494.95,45715,2,Feb,2025
Small Business,Germany,Carretera,"Small Business,Germany,Carretera",High,158,15,33,5214,260.7,4953.3,2370,2583.3,45275,12,Dec,2023
Enterprise,France,Carretera,"Enterprise,France,Carretera",High,346,10,23,7958,397.9,7560.1,3460,4100.1,45180,9,Sep,2023
Midmarket,Canada,Carretera,"Midmarket,Canada,Carretera",High,407,10,23,9361,468.05,8892.95,4070,4822.95,45631,12,Dec,2024
Government,Mexico,Carretera,"Government,Mexico,Carretera",High,143,14,35,5005,250.25,4754.75,2002,2752.75,45757,4,Apr,2025
Government,Germany,Montana,"Government,Germany,Montana",High,15,16,31,465,4.65,460.35,240,220.35,45748,4,Apr,2025
Government,Germany,Montana,"Government,Germany,Montana",High,789,16,31,24459,1222.95,23236.05,12624,10612.05,45615,11,Nov,2024
Midmarket,Mexico,Montana,"Midmarket,Mexico,Montana",High,879,16,18,15822,791.1,15030.9,14064,966.9,45310,1,Jan,2024
Small Business,Canada,Paseo,"Small Business,Canada,Paseo",High,874,10,23,20102,1005.1,19096.9,8740,10356.9,45422,5,May,2024
Government,Mexico,Paseo,"Government,Mexico,Paseo",High,16,11,21,336,3.36,332.64,176,156.64,45752,4,Apr,2025
Government,Canada,Paseo,"Government,Canada,Paseo",High,367,17,38,13946,697.3,13248.7,6239,7009.7,45112,7,Jul,2023
Channel Partners,Canada,Paseo,"Channel Partners,Canada,Paseo",High,603,11,21,12663,633.15,12029.85,6633,5396.85,45693,2,Feb,2025
Channel Partners,France,Paseo,"Channel Partners,France,Paseo",High,784,18,27,21168,1058.4,20109.6,14112,5997.6,45372,3,Mar,2024
Government,Canada,Paseo,"Government,Canada,Paseo",High,452,17,38,17176,858.8,16317.2,7684,8633.2,45396,4,Apr,2024
Midmarket,Mexico,Paseo,"Midmarket,Mexico,Paseo",High,166,13,33,5478,273.9,5204.1,2158,3046.1,45433,5,May,2024
Enterprise,France,Paseo,"Enterprise,France,Paseo",High,785,20,21,16485,824.25,15660.75,15700,-39.25,45569,10,Oct,2024
Government,Germany,Paseo,"Government,Germany,Paseo",High,687,14,22,15114,755.7,14358.3,9618,4740.3,45030,4,Apr,2023
Small Business,Canada,Paseo,"Small Business,Canada,Paseo",High,328,10,23,7544,377.2,7166.8,3280,3886.8,45274,12,Dec,2023
Government,France,Velo,"Government,France,Velo",High,274,19,22,6028,301.4,5726.6,5206,520.6,45529,8,Aug,2024
Midmarket,Mexico,Velo,"Midmarket,Mexico,Velo",High,465,12,21,9765,488.25,9276.75,5580,3696.75,45171,9,Sep,2023
Government,Mexico,Velo,"Government,Mexico,Velo",High,335,18,33,11055,552.75,10502.25,6030,4472.25,45045,4,Apr,2023
Government,Canada,Velo,"Government,Canada,Velo",High,910,18,23,20930,1046.5,19883.5,16380,3503.5,45151,8,Aug,2023
Channel Partners,France,VTT,"Channel Partners,France,VTT",High,162,15,36,5832,291.6,5540.4,2430,3110.4,45490,7,Jul,2024
Enterprise,Mexico,VTT,"Enterprise,Mexico,VTT",High,247,11,22,5434,271.7,5162.3,2717,2445.3,45414,5,May,2024
Government,Canada,VTT,"Government,Canada,VTT",High,331,15,36,11916,595.8,11320.2,4965,6355.2,45471,6,Jun,2024
Enterprise,Germany,Amarilla,"Enterprise,Germany,Amarilla",High,58,10,19,1102,55.1,1046.9,580,466.9,45417,5,May,2024
Government,Mexico,Amarilla,"Government,Mexico,Amarilla",High,589,14,32,18848,942.4,17905.6,8246,9659.6,45551,9,Sep,2024
Enterprise,France,Amarilla,"Enterprise,France,Amarilla",High,873,20,29,25317,1265.85,24051.15,17460,6591.15,45613,11,Nov,2024
Enterprise,Mexico,Amarilla,"Enterprise,Mexico,Amarilla",High,812,20,35,28420,1421,26999,16240,10759,45718,3,Mar,2025
Government,Mexico,Amarilla,"Government,Mexico,Amarilla",High,669,14,32,21408,1070.4,20337.6,9366,10971.6,45424,5,May,2024
Midmarket,Mexico,Amarilla,"Midmarket,Mexico,Amarilla",High,982,16,35,34370,1718.5,32651.5,15712,16939.5,45442,5,May,2024
Government,USA,Paseo,"Government,USA,Paseo",High,742,20,25,18550,927.5,17622.5,14840,2782.5,45551,9,Sep,2024
Government,Mexico,Carretera,"Government,Mexico,Carretera",High,969,14,35,33915,1695.75,32219.25,13566,18653.25,45079,6,Jun,2023
Enterprise,Canada,Carretera,"Enterprise,Canada,Carretera",High,293,20,24,7032,351.6,6680.4,5860,820.4,45483,7,Jul,2024
Enterprise,Mexico,Carretera,"Enterprise,Mexico,Carretera",High,288,12,26,7488,374.4,7113.6,3456,3657.6,45445,6,Jun,2024
Midmarket,Canada,Carretera,"Midmarket,Canada,Carretera",High,868,10,23,19964,998.2,18965.8,8680,10285.8,45563,9,Sep,2024
Midmarket,USA,Montana,"Midmarket,USA,Montana",High,776,10,19,14744,737.2,14006.8,7760,6246.8,45583,10,Oct,2024
Small Business,France,Montana,"Small Business,France,Montana",High,401,15,36,14436,721.8,13714.2,6015,7699.2,45320,1,Jan,2024
Government,Mexico,Montana,"Government,Mexico,Montana",High,877,15,34,29818,1490.9,28327.1,13155,15172.1,45722,3,Mar,2025
Government,Canada,Montana,"Government,Canada,Montana",High,468,12,26,12168,608.4,11559.6,5616,5943.6,45216,10,Oct,2023
Government,Mexico,Montana,"Government,Mexico,Montana",High,432,15,34,14688,734.4,13953.6,6480,7473.6,45467,6,Jun,2024
Small Business,France,Montana,"Small Business,France,Montana",High,885,15,36,31860,1593,30267,13275,16992,45153,8,Aug,2023
Small Business,USA,Paseo,"Small Business,USA,Paseo",High,523,10,19,9937,496.85,9440.15,5230,4210.15,45046,4,Apr,2023
Government,Mexico,Paseo,"Government,Mexico,Paseo",High,135,11,21,2835,141.75,2693.25,1485,1208.25,45303,1,Jan,2024
Enterprise,Mexico,Paseo,"Enterprise,Mexico,Paseo",High,72,20,25,1800,90,1710,1440,270,45304,1,Jan,2024
Government,Mexico,Paseo,"Government,Mexico,Paseo",High,722,11,21,15162,758.1,14403.9,7942,6461.9,45713,2,Feb,2025
Government,Mexico,Paseo,"Government,Mexico,Paseo",High,927,11,21,19467,973.35,18493.65,10197,8296.65,45161,8,Aug,2023
Government,France,Paseo,"Government,France,Paseo",High,722,12,27,19494,974.7,18519.3,8664,9855.3,45116,7,Jul,2023
Small Business,Germany,Paseo,"Small Business,Germany,Paseo",High,885,14,16,14160,708,13452,12390,1062,45482,7,Jul,2024
Small Business,Mexico,Paseo,"Small Business,Mexico,Paseo",High,197,11,33,6501,325.05,6175.95,2167,4008.95,45382,3,Mar,2024
Government,Mexico,Paseo,"Government,Mexico,Paseo",High,249,11,21,5229,261.45,4967.55,2739,2228.55,45361,3,Mar,2024
Midmarket,Mexico,Paseo,"Midmarket,Mexico,Paseo",High,141,13,33,4653,232.65,4420.35,1833,2587.35,45098,6,Jun,2023
Government,Mexico,Paseo,"Government,Mexico,Paseo",High,953,11,21,20013,1000.65,19012.35,10483,8529.35,45112,7,Jul,2023
Government,Mexico,Velo,"Government,Mexico,Velo",High,626,18,33,20658,1032.9,19625.1,11268,8357.1,45412,4,Apr,2024
Government,USA,Velo,"Government,USA,Velo",High,683,13,38,25954,1297.7,24656.3,8879,15777.3,45579,10,Oct,2024
Government,Mexico,Velo,"Government,Mexico,Velo",High,823,18,33,27159,1357.95,25801.05,14814,10987.05,45296,1,Jan,2024
Channel Partners,Canada,VTT,"Channel Partners,Canada,VTT",High,692,19,24,16608,830.4,15777.6,13148,2629.6,45184,9,Sep,2023
Midmarket,France,VTT,"Midmarket,France,VTT",High,369,14,30,11070,553.5,10516.5,5166,5350.5,45308,1,Jan,2024
Government,Canada,VTT,"Government,Canada,VTT",High,716,15,36,25776,1288.8,24487.2,10740,13747.2,45730,3,Mar,2025
Government,USA,VTT,"Government,USA,VTT",High,655,13,25,16375,818.75,15556.25,8515,7041.25,45429,5,May,2024
Enterprise,USA,VTT,"Enterprise,USA,VTT",High,628,13,16,10048,502.4,9545.6,8164,1381.6,45399,4,Apr,2024
Government,Mexico,VTT,"Government,Mexico,VTT",High,978,18,19,18582,929.1,17652.9,17604,48.9,45190,9,Sep,2023
Government,USA,Amarilla,"Government,USA,Amarilla",High,746,10,19,14174,708.7,13465.3,7460,6005.3,45100,6,Jun,2023
Government,France,Amarilla,"Government,France,Amarilla",High,513,19,19,9747,487.35,9259.65,9747,-487.35,45457,6,Jun,2024
Government,Canada,Amarilla,"Government,Canada,Amarilla",High,257,19,38,9766,488.3,9277.7,4883,4394.7,45156,8,Aug,2023
Midmarket,USA,Amarilla,"Midmarket,USA,Amarilla",High,224,10,20,4480,224,4256,2240,2016,45557,9,Sep,2024
Government,France,Carretera,"Government,France,Carretera",High,690,11,20,13800,690,13110,7590,5520,45370,3,Mar,2024
Channel Partners,Mexico,Montana,"Channel Partners,Mexico,Montana",High,69,10,19,1311,65.55,1245.45,690,555.45,45361,3,Mar,2024
Government,Germany,Paseo,"Government,Germany,Paseo",High,833,14,22,18326,916.3,17409.7,11662,5747.7,45258,11,Nov,2023
Government,France,VTT,"Government,France,VTT",High,426,20,23,9798,489.9,9308.1,8520,788.1,45460,6,Jun,2024
Government,Germany,VTT,"Government,Germany,VTT",High,309,13,38,11742,587.1,11154.9,4017,7137.9,45254,11,Nov,2023
Channel Partners,Canada,Amarilla,"Channel Partners,Canada,Amarilla",High,779,14,23,17917,895.85,17021.15,10906,6115.15,45168,8,Aug,2023
Midmarket,USA,Carretera,"Midmarket,USA,Carretera",High,764,19,18,13752,687.6,13064.4,14516,-1451.6,45312,1,Jan,2024
Midmarket,USA,VTT,"Midmarket,USA,VTT",High,401,11,21,8421,421.05,7999.95,4411,3588.95,45541,9,Sep,2024
Government,Canada,Carretera,"Government,Canada,Carretera",High,767,12,29,22243,1112.15,21130.85,9204,11926.85,45043,4,Apr,2023
Government,France,Carretera,"Government,France,Carretera",High,176,11,20,3520,176,3344,1936,1408,45076,5,May,2023
Government,Germany,Carretera,"Government,Germany,Carretera",High,474,19,19,9006,450.3,8555.7,9006,-450.3,45270,12,Dec,2023
Government,USA,Montana,"Government,USA,Montana",High,276,15,34,9384,469.2,8914.8,4140,4774.8,45261,12,Dec,2023
Government,USA,Montana,"Government,USA,Montana",High,167,15,34,5678,283.9,5394.1,2505,2889.1,45636,12,Dec,2024
Channel Partners,Mexico,Montana,"Channel Partners,Mexico,Montana",High,519,10,19,9861,493.05,9367.95,5190,4177.95,45133,7,Jul,2023
Government,Mexico,Montana,"Government,Mexico,Montana",High,29,15,34,986,9.86,976.14,435,541.14,45193,9,Sep,2023
Government,Canada,Montana,"Government,Canada,Montana",High,429,12,26,11154,557.7,10596.3,5148,5448.3,45528,8,Aug,2024
Government,USA,Paseo,"Government,USA,Paseo",High,469,20,25,11725,586.25,11138.75,9380,1758.75,45295,1,Jan,2024
Small Business,Germany,Paseo,"Small Business,Germany,Paseo",High,125,14,16,2000,100,1900,1750,150,45137,7,Jul,2023
Government,USA,Paseo,"Government,USA,Paseo",High,25,20,25,625,6.25,618.75,500,118.75,45125,7,Jul,2023
Government,Germany,Paseo,"Government,Germany,Paseo",High,805,14,22,17710,885.5,16824.5,11270,5554.5,45209,10,Oct,2023
Government,Canada,Paseo,"Government,Canada,Paseo",High,808,17,38,30704,1535.2,29168.8,13736,15432.8,45693,2,Feb,2025
Enterprise,Canada,Paseo,"Enterprise,Canada,Paseo",High,368,14,19,6992,349.6,6642.4,5152,1490.4,45175,9,Sep,2023
Channel Partners,Mexico,Paseo,"Channel Partners,Mexico,Paseo",High,885,11,24,21240,1062,20178,9735,10443,45336,2,Feb,2024
Government,France,Paseo,"Government,France,Paseo",High,818,12,27,22086,1104.3,20981.7,9816,11165.7,45160,8,Aug,2023
Midmarket,Canada,Paseo,"Midmarket,Canada,Paseo",High,947,17,25,23675,1183.75,22491.25,16099,6392.25,45390,4,Apr,2024
Government,Canada,Paseo,"Government,Canada,Paseo",High,930,17,38,35340,1767,33573,15810,17763,45550,9,Sep,2024
Government,Germany,Paseo,"Government,Germany,Paseo",High,288,14,22,6336,316.8,6019.2,4032,1987.2,45700,2,Feb,2025
Channel Partners,Germany,Paseo,"Channel Partners,Germany,Paseo",High,441,16,24,10584,529.2,10054.8,7056,2998.8,45075,5,May,2023
Midmarket,France,Velo,"Midmarket,France,Velo",High,571,12,18,10278,513.9,9764.1,6852,2912.1,45733,3,Mar,2025
Government,Canada,Velo,"Government,Canada,Velo",High,847,18,23,19481,974.05,18506.95,15246,3260.95,45261,12,Dec,2023
Government,France,Velo,"Government,France,Velo",High,294,19,22,6468,323.4,6144.6,5586,558.6,45575,10,Oct,2024
Channel Partners,Mexico,Velo,"Channel Partners,Mexico,Velo",High,352,16,31,10912,545.6,10366.4,5632,4734.4,45538,9,Sep,2024
Midmarket,Germany,Velo,"Midmarket,Germany,Velo",High,599,20,38,22762,1138.1,21623.9,11980,9643.9,45192,9,Sep,2023
Channel Partners,Mexico,Velo,"Channel Partners,Mexico,Velo",High,111,16,31,3441,172.05,3268.95,1776,1492.95,45137,7,Jul,2023
Small Business,Mexico,Velo,"Small Business,Mexico,Velo",High,303,18,35,10605,530.25,10074.75,5454,4620.75,45747,3,Mar,2025
Channel Partners,Germany,Velo,"Channel Partners,Germany,Velo",High,686,13,26,17836,891.8,16944.2,8918,8026.2,45615,11,Nov,2024
Enterprise,Canada,VTT,"Enterprise,Canada,VTT",High,433,16,36,15588,779.4,14808.6,6928,7880.6,45619,11,Nov,2024
Midmarket,Canada,VTT,"Midmarket,Canada,VTT",High,398,16,31,12338,616.9,11721.1,6368,5353.1,45154,8,Aug,2023
Enterprise,Canada,Amarilla,"Enterprise,Canada,Amarilla",High,626,14,20,12520,626,11894,8764,3130,45539,9,Sep,2024
Government,France,Amarilla,"Government,France,Amarilla",High,388,19,19,7372,368.6,7003.4,7372,-368.6,45035,4,Apr,2023
Channel Partners,Mexico,Amarilla,"Channel Partners,Mexico,Amarilla",High,783,19,32,25056,1252.8,23803.2,14877,8926.2,45572,10,Oct,2024
Channel Partners,Germany,Amarilla,"Channel Partners,Germany,Amarilla",High,278,16,34,9452,472.6,8979.4,4448,4531.4,45400,4,Apr,2024
Government,Mexico,Carretera,"Government,Mexico,Carretera",High,633,14,35,22155,1107.75,21047.25,8862,12185.25,45427,5,May,2024
Government,USA,Carretera,"Government,USA,Carretera",High,631,11,19,11989,599.45,11389.55,6941,4448.55,45549,9,Sep,2024
Government,USA,Carretera,"Government,USA,Carretera",High,528,11,19,10032,501.6,9530.4,5808,3722.4,45467,6,Jun,2024
Government,Germany,Carretera,"Government,Germany,Carretera",High,916,19,19,17404,870.2,16533.8,17404,-870.2,45485,7,Jul,2024
Government,France,Montana,"Government,France,Montana",High,517,12,35,18095,904.75,17190.25,6204,10986.25,45130,7,Jul,2023
Government,USA,Montana,"Government,USA,Montana",High,218,15,34,7412,370.6,7041.4,3270,3771.4,45385,4,Apr,2024
Midmarket,Germany,Paseo,"Midmarket,Germany,Paseo",High,838,16,27,22626,1131.3,21494.7,13408,8086.7,45123,7,Jul,2023
Government,Canada,Paseo,"Government,Canada,Paseo",High,244,17,38,9272,463.6,8808.4,4148,4660.4,45237,11,Nov,2023
Midmarket,USA,Paseo,"Midmarket,USA,Paseo",High,560,13,31,17360,868,16492,7280,9212,45594,10,Oct,2024
