Segment,Country,Product,ID,Discount Band,Units Sold,Manufacturing Price,Sale Price,Gross Sales,Discounts,Sales,COGS,Profit,Date,Month Number,Month Name,Year
Government,Mexico,Paseo,"Government,Mexico,Paseo",Medium,945,10,22,20790,1039.5,19750.5,9450,10300.5,45428,5,May,2024
Midmarket,USA,Paseo,"Midmarket,USA,Paseo",Medium,222,12,32,7104,355.2,6748.8,2664,4084.8,45551,9,Sep,2024
Small Business,Canada,Paseo,"Small Business,Canada,Paseo",Medium,974,13,34,33116,1655.8,31460.2,12662,18798.2,45459,6,Jun,2024
Midmarket,France,Paseo,"Midmarket,France,Paseo",Medium,196,18,16,3136,156.8,2979.2,3528,-548.8,45118,7,Jul,2023
Channel Partners,Mexico,Paseo,"Channel Partners,Mexico,Paseo",Medium,836,15,33,27588,1379.4,26208.6,12540,13668.6,45050,5,May,2023
Small Business,France,Paseo,"Small Business,France,Paseo",Medium,667,12,28,18676,933.8,17742.2,8004,9738.2,45615,11,Nov,2024
Channel Partners,Germany,Paseo,"Channel Partners,Germany,Paseo",Medium,134,16,27,3618,180.9,3437.1,2144,1293.1,45663,1,Jan,2025
Enterprise,USA,Paseo,"Enterprise,USA,Paseo",Medium,520,11,26,13520,676,12844,5720,7124,45391,4,Apr,2024
Midmarket,Mexico,Velo,"Midmarket,Mexico,Velo",Medium,764,16,25,19100,955,18145,12224,5921,45419,5,May,2024
Small Business,Canada,Velo,"Small Business,Canada,Velo",Medium,296,16,23,6808,340.4,6467.6,4736,1731.6,45175,9,Sep,2023
Government,Germany,Velo,"Government,Germany,Velo",Medium,519,13,29,15051,752.55,14298.45,6747,7551.45,45163,8,Aug,2023
Enterprise,Canada,Velo,"Enterprise,Canada,Velo",Medium,450,16,38,17100,855,16245,7200,9045,45453,6,Jun,2024
Enterprise,Mexico,Velo,"Enterprise,Mexico,Velo",Medium,493,20,33,16269,813.45,15455.55,9860,5595.55,45698,2,Feb,2025
Government,Canada,Velo,"Government,Canada,Velo",Medium,187,17,36,6732,336.6,6395.4,3179,3216.4,45551,9,Sep,2024
Channel Partners,USA,VTT,"Channel Partners,USA,VTT",Medium,915,15,32,29280,1464,27816,13725,14091,45438,5,May,2024
Small Business,Germany,VTT,"Small Business,Germany,VTT",Medium,364,19,35,12740,637,12103,6916,5187,45514,8,Aug,2024
Government,USA,VTT,"Government,USA,VTT",Medium,152,18,34,5168,258.4,4909.6,2736,2173.6,45066,5,May,2023
Channel Partners,Germany,VTT,"Channel Partners,Germany,VTT",Medium,448,14,20,8960,448,8512,6272,2240,45316,1,Jan,2024
Small Business,USA,VTT,"Small Business,USA,VTT",Medium,656,16,32,20992,1049.6,19942.4,10496,9446.4,45029,4,Apr,2023
Channel Partners,France,VTT,"Channel Partners,France,VTT",Medium,820,19,21,17220,861,16359,15580,779,45070,5,May,2023
Midmarket,France,VTT,"Midmarket,France,VTT",Medium,279,16,34,9486,474.3,9011.7,4464,4547.7,45722,3,Mar,2025
Enterprise,Mexico,VTT,"Enterprise,Mexico,VTT",Medium,681,16,23,15663,783.15,14879.85,10896,3983.85,45654,12,Dec,2024
Government,USA,Amarilla,"Government,USA,Amarilla",Medium,781,20,31,24211,1210.55,23000.45,15620,7380.45,45598,11,Nov,2024
Government,Canada,Amarilla,"Government,Canada,Amarilla",Medium,780,16,32,24960,1248,23712,12480,11232,45565,9,Sep,2024
Midmarket,Germany,Amarilla,"Midmarket,Germany,Amarilla",Medium,311,17,28,8708,435.4,8272.6,5287,2985.6,45405,4,Apr,2024
Government,Mexico,Amarilla,"Government,Mexico,Amarilla",Medium,195,13,32,6240,312,5928,2535,3393,45146,8,Aug,2023
Government,Germany,Carretera,"Government,Germany,Carretera",Medium,384,15,22,8448,422.4,8025.6,5760,2265.6,45669,1,Jan,2025
Government,Canada,Carretera,"Government,Canada,Carretera",Medium,869,19,21,18249,912.45,17336.55,16511,825.55,45542,9,Sep,2024
Channel Partners,Germany,Carretera,"Channel Partners,Germany,Carretera",Medium,436,14,17,7412,370.6,7041.4,6104,937.4,45419,5,May,2024
Government,Mexico,Carretera,"Government,Mexico,Carretera",Medium,624,12,33,20592,1029.6,19562.4,7488,12074.4,45262,12,Dec,2023
Government,USA,Paseo,"Government,USA,Paseo",Medium,393,14,23,9039,451.95,8587.05,5502,3085.05,45126,7,Jul,2023
Government,Mexico,Paseo,"Government,Mexico,Paseo",Medium,97,10,22,2134,106.7,2027.3,970,1057.3,45140,8,Aug,2023
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,843,19,30,25290,1264.5,24025.5,16017,8008.5,45061,5,May,2023
Channel Partners,France,Velo,"Channel Partners,France,Velo",Medium,511,16,36,18396,919.8,17476.2,8176,9300.2,45208,10,Oct,2023
Midmarket,Mexico,Velo,"Midmarket,Mexico,Velo",Medium,627,16,25,15675,783.75,14891.25,10032,4859.25,45274,12,Dec,2023
Government,Germany,VTT,"Government,Germany,VTT",Medium,580,13,30,17400,870,16530,7540,8990,45576,10,Oct,2024
Government,France,VTT,"Government,France,VTT",Medium,201,14,33,6633,331.65,6301.35,2814,3487.35,45081,6,Jun,2023
Government,Mexico,VTT,"Government,Mexico,VTT",Medium,361,16,17,6137,306.85,5830.15,5776,54.15,45039,4,Apr,2023
Government,Mexico,Amarilla,"Government,Mexico,Amarilla",Medium,880,13,32,28160,1408,26752,11440,15312,45419,5,May,2024
Midmarket,Canada,Amarilla,"Midmarket,Canada,Amarilla",Medium,614,10,34,20876,1043.8,19832.2,6140,13692.2,45146,8,Aug,2023
Channel Partners,France,Amarilla,"Channel Partners,France,Amarilla",Medium,563,11,26,14638,731.9,13906.1,6193,7713.1,45738,3,Mar,2025
Channel Partners,USA,Carretera,"Channel Partners,USA,Carretera",High,354,14,20,7080,354,6726,4956,1770,45716,2,Feb,2025
Government,USA,Montana,"Government,USA,Montana",High,482,15,36,17352,867.6,16484.4,7230,9254.4,45442,5,May,2024
Channel Partners,USA,Paseo,"Channel Partners,USA,Paseo",High,402,18,31,12462,623.1,11838.9,7236,4602.9,45193,9,Sep,2023
Enterprise,USA,Carretera,"Enterprise,USA,Carretera",High,891,15,30,26730,1336.5,25393.5,13365,12028.5,45370,3,Mar,2024
Enterprise,France,Carretera,"Enterprise,France,Carretera",High,860,10,30,25800,1290,24510,8600,15910,45656,12,Dec,2024
Government,USA,Montana,"Government,USA,Montana",High,487,15,36,17532,876.6,16655.4,7305,9350.4,45341,2,Feb,2024
Enterprise,USA,Montana,"Enterprise,USA,Montana",High,235,20,31,7285,364.25,6920.75,4700,2220.75,45343,2,Feb,2024
Midmarket,France,Montana,"Midmarket,France,Montana",High,509,16,36,18324,916.2,17407.8,8144,9263.8,45417,5,May,2024
Government,France,Paseo,"Government,France,Paseo",High,105,20,24,2520,126,2394,2100,294,45217,10,Oct,2023
Small Business,Mexico,Paseo,"Small Business,Mexico,Paseo",High,255,17,24,6120,306,5814,4335,1479,45214,10,Oct,2023
Midmarket,France,Paseo,"Midmarket,France,Paseo",High,891,18,16,14256,712.8,13543.2,16038,-2494.8,45343,2,Feb,2024
Government,Germany,Paseo,"Government,Germany,Paseo",High,857,19,30,25710,1285.5,24424.5,16283,8141.5,45135,7,Jul,2023
Midmarket,Germany,Velo,"Midmarket,Germany,Velo",High,145,16,28,4060,203,3857,2320,1537,45486,7,Jul,2024
Midmarket,Germany,Velo,"Midmarket,Germany,Velo",High,198,16,28,5544,277.2,5266.8,3168,2098.8,45027,4,Apr,2023
Midmarket,USA,Velo,"Midmarket,USA,Velo",High,42,11,18,756,7.56,748.44,462,286.44,45730,3,Mar,2025
Government,France,Velo,"Government,France,Velo",High,154,16,18,2772,138.6,2633.4,2464,169.4,45515,8,Aug,2024
Enterprise,USA,Velo,"Enterprise,USA,Velo",High,840,14,26,21840,1092,20748,11760,8988,45350,2,Feb,2024
Small Business,USA,Velo,"Small Business,USA,Velo",High,443,12,20,8860,443,8417,5316,3101,45621,11,Nov,2024
Government,Germany,Velo,"Government,Germany,Velo",High,179,13,29,5191,259.55,4931.45,2327,2604.45,45607,11,Nov,2024
Government,Germany,Velo,"Government,Germany,Velo",High,885,13,29,25665,1283.25,24381.75,11505,12876.75,45752,4,Apr,2025
Enterprise,Canada,Velo,"Enterprise,Canada,Velo",High,872,16,38,33136,1656.8,31479.2,13952,17527.2,45411,4,Apr,2024
Small Business,France,Velo,"Small Business,France,Velo",High,756,17,31,23436,1171.8,22264.2,12852,9412.2,45278,12,Dec,2023
Enterprise,Mexico,VTT,"Enterprise,Mexico,VTT",High,726,16,23,16698,834.9,15863.1,11616,4247.1,45448,6,Jun,2024
Midmarket,Mexico,VTT,"Midmarket,Mexico,VTT",High,273,14,35,9555,477.75,9077.25,3822,5255.25,45537,9,Sep,2024
Government,USA,VTT,"Government,USA,VTT",High,979,18,34,33286,1664.3,31621.7,17622,13999.7,45267,12,Dec,2023
Small Business,Mexico,VTT,"Small Business,Mexico,VTT",High,635,18,31,19685,984.25,18700.75,11430,7270.75,45645,12,Dec,2024
Small Business,USA,VTT,"Small Business,USA,VTT",High,221,16,32,7072,353.6,6718.4,3536,3182.4,45086,6,Jun,2023
Midmarket,France,VTT,"Midmarket,France,VTT",High,219,16,34,7446,372.3,7073.7,3504,3569.7,45651,12,Dec,2024
Enterprise,Canada,VTT,"Enterprise,Canada,VTT",High,872,12,28,24416,1220.8,23195.2,10464,12731.2,45054,5,May,2023
Government,Germany,VTT,"Government,Germany,VTT",High,229,13,30,6870,343.5,6526.5,2977,3549.5,45269,12,Dec,2023
Enterprise,USA,Amarilla,"Enterprise,USA,Amarilla",High,59,17,20,1180,59,1121,1003,118,45302,1,Jan,2024
Government,Canada,Amarilla,"Government,Canada,Amarilla",High,100,16,32,3200,160,3040,1600,1440,45379,3,Mar,2024
Small Business,USA,Amarilla,"Small Business,USA,Amarilla",High,688,17,19,13072,653.6,12418.4,11696,722.4,45559,9,Sep,2024
Channel Partners,Canada,Amarilla,"Channel Partners,Canada,Amarilla",High,529,18,29,15341,767.05,14573.95,9522,5051.95,45754,4,Apr,2025
Government,Mexico,Amarilla,"Government,Mexico,Amarilla",High,139,13,32,4448,222.4,4225.6,1807,2418.6,45125,7,Jul,2023
Channel Partners,Germany,Amarilla,"Channel Partners,Germany,Amarilla",High,912,12,18,16416,820.8,15595.2,10944,4651.2,45623,11,Nov,2024
Government,Canada,Amarilla,"Government,Canada,Amarilla",High,382,16,32,12224,611.2,11612.8,6112,5500.8,45615,11,Nov,2024
Midmarket,France,Amarilla,"Midmarket,France,Amarilla",High,299,18,20,5980,299,5681,5382,299,45660,1,Jan,2025
Small Business,France,Amarilla,"Small Business,France,Amarilla",High,607,15,18,10926,546.3,10379.7,9105,1274.7,45383,4,Apr,2024
Channel Partners,France,Carretera,"Channel Partners,France,Carretera",High,821,18,21,17241,862.05,16378.95,14778,1600.95,45224,10,Oct,2023
Government,France,Paseo,"Government,France,Paseo",High,534,20,24,12816,640.8,12175.2,10680,1495.2,45695,2,Feb,2025
Channel Partners,France,Paseo,"Channel Partners,France,Paseo",High,20,12,32,640,6.4,633.6,240,393.6,45441,5,May,2024
Midmarket,Canada,Velo,"Midmarket,Canada,Velo",High,177,19,33,5841,292.05,5548.95,3363,2185.95,45426,5,May,2024
Channel Partners,Germany,Velo,"Channel Partners,Germany,Velo",High,498,12,21,10458,522.9,9935.1,5976,3959.1,45062,5,May,2023
Government,USA,VTT,"Government,USA,VTT",High,498,18,34,16932,846.6,16085.4,8964,7121.4,45315,1,Jan,2024
Channel Partners,Mexico,VTT,"Channel Partners,Mexico,VTT",High,584,16,33,19272,963.6,18308.4,9344,8964.4,45393,4,Apr,2024
Midmarket,USA,Amarilla,"Midmarket,USA,Amarilla",High,485,20,25,12125,606.25,11518.75,9700,1818.75,45630,12,Dec,2024
Channel Partners,Germany,Amarilla,"Channel Partners,Germany,Amarilla",High,607,12,18,10926,546.3,10379.7,7284,3095.7,45720,3,Mar,2025
Channel Partners,Canada,Carretera,"Channel Partners,Canada,Carretera",High,47,20,37,1739,86.95,1652.05,940,712.05,45630,12,Dec,2024
Government,Germany,Carretera,"Government,Germany,Carretera",High,655,15,22,14410,720.5,13689.5,9825,3864.5,45570,10,Oct,2024
Small Business,Germany,Carretera,"Small Business,Germany,Carretera",High,458,16,30,13740,687,13053,7328,5725,45237,11,Nov,2023
Enterprise,France,Carretera,"Enterprise,France,Carretera",High,718,10,30,21540,1077,20463,7180,13283,45518,8,Aug,2024
Midmarket,Canada,Carretera,"Midmarket,Canada,Carretera",High,334,17,35,11690,584.5,11105.5,5678,5427.5,45181,9,Sep,2023
Government,Mexico,Carretera,"Government,Mexico,Carretera",High,621,12,33,20493,1024.65,19468.35,7452,12016.35,45415,5,May,2024
Government,Germany,Montana,"Government,Germany,Montana",High,124,18,20,2480,124,2356,2232,124,45207,10,Oct,2023
Government,Germany,Montana,"Government,Germany,Montana",High,990,18,20,19800,990,18810,17820,990,45503,7,Jul,2024
Midmarket,Mexico,Montana,"Midmarket,Mexico,Montana",High,224,10,31,6944,347.2,6596.8,2240,4356.8,45573,10,Oct,2024
Small Business,Canada,Paseo,"Small Business,Canada,Paseo",High,686,13,34,23324,1166.2,22157.8,8918,13239.8,45421,5,May,2024
Government,Mexico,Paseo,"Government,Mexico,Paseo",High,693,10,22,15246,762.3,14483.7,6930,7553.7,45143,8,Aug,2023
Government,Canada,Paseo,"Government,Canada,Paseo",High,101,14,29,2929,146.45,2782.55,1414,1368.55,45065,5,May,2023
Channel Partners,Canada,Paseo,"Channel Partners,Canada,Paseo",High,856,17,35,29960,1498,28462,14552,13910,45076,5,May,2023
Channel Partners,France,Paseo,"Channel Partners,France,Paseo",High,984,12,32,31488,1574.4,29913.6,11808,18105.6,45510,8,Aug,2024
Government,Canada,Paseo,"Government,Canada,Paseo",High,113,14,29,3277,163.85,3113.15,1582,1531.15,45253,11,Nov,2023
Midmarket,Mexico,Paseo,"Midmarket,Mexico,Paseo",High,434,19,32,13888,694.4,13193.6,8246,4947.6,45107,6,Jun,2023
Enterprise,France,Paseo,"Enterprise,France,Paseo",High,384,20,31,11904,595.2,11308.8,7680,3628.8,45517,8,Aug,2024
Government,Germany,Paseo,"Government,Germany,Paseo",High,708,19,30,21240,1062,20178,13452,6726,45120,7,Jul,2023
Small Business,Canada,Paseo,"Small Business,Canada,Paseo",High,60,13,34,2040,102,1938,780,1158,45552,9,Sep,2024
Government,France,Velo,"Government,France,Velo",High,403,16,18,7254,362.7,6891.3,6448,443.3,45188,9,Sep,2023
Midmarket,Mexico,Velo,"Midmarket,Mexico,Velo",High,898,16,25,22450,1122.5,21327.5,14368,6959.5,45359,3,Mar,2024
Government,Mexico,Velo,"Government,Mexico,Velo",High,814,16,22,17908,895.4,17012.6,13024,3988.6,45271,12,Dec,2023
Government,Canada,Velo,"Government,Canada,Velo",High,22,17,36,792,7.92,784.08,374,410.08,45222,10,Oct,2023
Channel Partners,France,VTT,"Channel Partners,France,VTT",High,685,19,21,14385,719.25,13665.75,13015,650.75,45123,7,Jul,2023
Enterprise,Mexico,VTT,"Enterprise,Mexico,VTT",High,696,16,23,16008,800.4,15207.6,11136,4071.6,45745,3,Mar,2025
Government,Canada,VTT,"Government,Canada,VTT",High,174,14,28,4872,243.6,4628.4,2436,2192.4,45370,3,Mar,2024
Enterprise,Germany,Amarilla,"Enterprise,Germany,Amarilla",High,83,12,35,2905,145.25,2759.75,996,1763.75,45547,9,Sep,2024
Government,Mexico,Amarilla,"Government,Mexico,Amarilla",High,867,13,32,27744,1387.2,26356.8,11271,15085.8,45656,12,Dec,2024
Enterprise,France,Amarilla,"Enterprise,France,Amarilla",High,947,14,31,29357,1467.85,27889.15,13258,14631.15,45600,11,Nov,2024
Enterprise,Mexico,Amarilla,"Enterprise,Mexico,Amarilla",High,23,16,21,483,4.83,478.17,368,110.17,45673,1,Jan,2025
Government,Mexico,Amarilla,"Government,Mexico,Amarilla",High,625,13,32,20000,1000,19000,8125,10875,45702,2,Feb,2025
Midmarket,Mexico,Amarilla,"Midmarket,Mexico,Amarilla",High,376,13,19,7144,357.2,6786.8,4888,1898.8,45267,12,Dec,2023
Government,USA,Paseo,"Government,USA,Paseo",High,937,14,23,21551,1077.55,20473.45,13118,7355.45,45143,8,Aug,2023
Government,Mexico,Carretera,"Government,Mexico,Carretera",High,248,12,33,8184,409.2,7774.8,2976,4798.8,45344,2,Feb,2024
Enterprise,Canada,Carretera,"Enterprise,Canada,Carretera",High,456,19,34,15504,775.2,14728.8,8664,6064.8,45432,5,May,2024
Enterprise,Mexico,Carretera,"Enterprise,Mexico,Carretera",High,996,19,24,23904,1195.2,22708.8,18924,3784.8,45276,12,Dec,2023
Midmarket,Canada,Carretera,"Midmarket,Canada,Carretera",High,751,17,35,26285,1314.25,24970.75,12767,12203.75,45051,5,May,2023
Midmarket,USA,Montana,"Midmarket,USA,Montana",High,403,20,31,12493,624.65,11868.35,8060,3808.35,45414,5,May,2024
Small Business,France,Montana,"Small Business,France,Montana",High,32,10,38,1216,60.8,1155.2,320,835.2,45194,9,Sep,2023
Government,Mexico,Montana,"Government,Mexico,Montana",High,331,18,33,10923,546.15,10376.85,5958,4418.85,45173,9,Sep,2023
Government,Canada,Montana,"Government,Canada,Montana",High,804,18,30,24120,1206,22914,14472,8442,45162,8,Aug,2023
Government,Mexico,Montana,"Government,Mexico,Montana",High,480,18,33,15840,792,15048,8640,6408,45054,5,May,2023
Small Business,France,Montana,"Small Business,France,Montana",High,318,10,38,12084,604.2,11479.8,3180,8299.8,45272,12,Dec,2023
Small Business,USA,Paseo,"Small Business,USA,Paseo",High,15,17,22,330,3.3,326.7,255,71.7,45429,5,May,2024
Government,Mexico,Paseo,"Government,Mexico,Paseo",High,344,10,22,7568,378.4,7189.6,3440,3749.6,45680,1,Jan,2025
Enterprise,Mexico,Paseo,"Enterprise,Mexico,Paseo",High,990,15,29,28710,1435.5,27274.5,14850,12424.5,45479,7,Jul,2024
Government,Mexico,Paseo,"Government,Mexico,Paseo",High,108,10,22,2376,118.8,2257.2,1080,1177.2,45751,4,Apr,2025
Government,Mexico,Paseo,"Government,Mexico,Paseo",High,938,10,22,20636,1031.8,19604.2,9380,10224.2,45444,6,Jun,2024
Government,France,Paseo,"Government,France,Paseo",High,763,20,24,18312,915.6,17396.4,15260,2136.4,45340,2,Feb,2024
Small Business,Germany,Paseo,"Small Business,Germany,Paseo",High,665,11,30,19950,997.5,18952.5,7315,11637.5,45485,7,Jul,2024
Small Business,Mexico,Paseo,"Small Business,Mexico,Paseo",High,39,17,24,936,9.36,926.64,663,263.64,45688,1,Jan,2025
Government,Mexico,Paseo,"Government,Mexico,Paseo",High,984,10,22,21648,1082.4,20565.6,9840,10725.6,45622,11,Nov,2024
Midmarket,Mexico,Paseo,"Midmarket,Mexico,Paseo",High,808,19,32,25856,1292.8,24563.2,15352,9211.2,45666,1,Jan,2025
Government,Mexico,Paseo,"Government,Mexico,Paseo",High,869,10,22,19118,955.9,18162.1,8690,9472.1,45604,11,Nov,2024
Government,Mexico,Velo,"Government,Mexico,Velo",High,331,16,22,7282,364.1,6917.9,5296,1621.9,45429,5,May,2024
Government,USA,Velo,"Government,USA,Velo",High,53,10,32,1696,84.8,1611.2,530,1081.2,45445,6,Jun,2024
Government,Mexico,Velo,"Government,Mexico,Velo",High,842,16,22,18524,926.2,17597.8,13472,4125.8,45227,10,Oct,2023
Channel Partners,Canada,VTT,"Channel Partners,Canada,VTT",High,807,18,20,16140,807,15333,14526,807,45536,9,Sep,2024
Midmarket,France,VTT,"Midmarket,France,VTT",High,968,16,34,32912,1645.6,31266.4,15488,15778.4,45200,10,Oct,2023
Government,Canada,VTT,"Government,Canada,VTT",High,733,14,28,20524,1026.2,19497.8,10262,9235.8,45610,11,Nov,2024
Government,USA,VTT,"Government,USA,VTT",High,177,18,34,6018,300.9,5717.1,3186,2531.1,45147,8,Aug,2023
Enterprise,USA,VTT,"Enterprise,USA,VTT",High,995,20,26,25870,1293.5,24576.5,19900,4676.5,45065,5,May,2023
Government,Mexico,VTT,"Government,Mexico,VTT",High,537,16,17,9129,456.45,8672.55,8592,80.55,45433,5,May,2024
Government,USA,Amarilla,"Government,USA,Amarilla",High,804,20,31,24924,1246.2,23677.8,16080,7597.8,45553,9,Sep,2024
Government,France,Amarilla,"Government,France,Amarilla",High,34,15,26,884,8.84,875.16,510,365.16,45485,7,Jul,2024
Government,Canada,Amarilla,"Government,Canada,Amarilla",High,521,16,32,16672,833.6,15838.4,8336,7502.4,45340,2,Feb,2024
Midmarket,USA,Amarilla,"Midmarket,USA,Amarilla",High,734,20,25,18350,917.5,17432.5,14680,2752.5,45099,6,Jun,2023
Government,France,Carretera,"Government,France,Carretera",High,391,20,19,7429,371.45,7057.55,7820,-762.45,45267,12,Dec,2023
Channel Partners,Mexico,Montana,"Channel Partners,Mexico,Montana",High,654,17,17,11118,555.9,10562.1,11118,-555.9,45063,5,May,2023
Government,Germany,Paseo,"Government,Germany,Paseo",High,836,19,30,25080,1254,23826,15884,7942,45626,11,Nov,2024
Government,France,VTT,"Government,France,VTT",High,629,14,33,20757,1037.85,19719.15,8806,10913.15,45604,11,Nov,2024
Government,Germany,VTT,"Government,Germany,VTT",High,193,13,30,5790,289.5,5500.5,2509,2991.5,45546,9,Sep,2024
Channel Partners,Canada,Amarilla,"Channel Partners,Canada,Amarilla",High,387,18,29,11223,561.15,10661.85,6966,3695.85,45165,8,Aug,2023
Midmarket,USA,Carretera,"Midmarket,USA,Carretera",High,855,12,32,27360,1368,25992,10260,15732,45088,6,Jun,2023
Midmarket,USA,VTT,"Midmarket,USA,VTT",High,541,15,33,17853,892.65,16960.35,8115,8845.35,45144,8,Aug,2023
Government,Canada,Carretera,"Government,Canada,Carretera",High,101,19,21,2121,106.05,2014.95,1919,95.95,45429,5,May,2024
Government,France,Carretera,"Government,France,Carretera",High,386,20,19,7334,366.7,6967.3,7720,-752.7,45243,11,Nov,2023
Government,Germany,Carretera,"Government,Germany,Carretera",High,985,15,22,21670,1083.5,20586.5,14775,5811.5,45156,8,Aug,2023
Government,USA,Montana,"Government,USA,Montana",High,883,15,36,31788,1589.4,30198.6,13245,16953.6,45582,10,Oct,2024
Government,USA,Montana,"Government,USA,Montana",High,601,15,36,21636,1081.8,20554.2,9015,11539.2,45342,2,Feb,2024
Channel Partners,Mexico,Montana,"Channel Partners,Mexico,Montana",High,441,17,17,7497,374.85,7122.15,7497,-374.85,45481,7,Jul,2024
Government,Mexico,Montana,"Government,Mexico,Montana",High,948,18,33,31284,1564.2,29719.8,17064,12655.8,45396,4,Apr,2024
Government,Canada,Montana,"Government,Canada,Montana",High,266,18,30,7980,399,7581,4788,2793,45358,3,Mar,2024
Government,USA,Paseo,"Government,USA,Paseo",High,674,14,23,15502,775.1,14726.9,9436,5290.9,45221,10,Oct,2023
Small Business,Germany,Paseo,"Small Business,Germany,Paseo",High,868,11,30,26040,1302,24738,9548,15190,45597,11,Nov,2024
Government,USA,Paseo,"Government,USA,Paseo",High,18,14,23,414,4.14,409.86,252,157.86,45715,2,Feb,2025
Government,Germany,Paseo,"Government,Germany,Paseo",High,61,19,30,1830,91.5,1738.5,1159,579.5,45432,5,May,2024
Government,Canada,Paseo,"Government,Canada,Paseo",High,991,14,29,28739,1436.95,27302.05,13874,13428.05,45125,7,Jul,2023
Enterprise,Canada,Paseo,"Enterprise,Canada,Paseo",High,697,19,28,19516,975.8,18540.2,13243,5297.2,45665,1,Jan,2025
Channel Partners,Mexico,Paseo,"Channel Partners,Mexico,Paseo",High,299,15,33,9867,493.35,9373.65,4485,4888.65,45294,1,Jan,2024
Government,France,Paseo,"Government,France,Paseo",High,127,20,24,3048,152.4,2895.6,2540,355.6,45386,4,Apr,2024
Midmarket,Canada,Paseo,"Midmarket,Canada,Paseo",High,376,19,24,9024,451.2,8572.8,7144,1428.8,45281,12,Dec,2023
Government,Canada,Paseo,"Government,Canada,Paseo",High,57,14,29,1653,82.65,1570.35,798,772.35,45491,7,Jul,2024
Government,Germany,Paseo,"Government,Germany,Paseo",High,856,19,30,25680,1284,24396,16264,8132,45470,6,Jun,2024
Channel Partners,Germany,Paseo,"Channel Partners,Germany,Paseo",High,622,16,27,16794,839.7,15954.3,9952,6002.3,45438,5,May,2024
Midmarket,France,Velo,"Midmarket,France,Velo",High,872,12,21,18312,915.6,17396.4,10464,6932.4,45247,11,Nov,2023
Government,Canada,Velo,"Government,Canada,Velo",High,472,17,36,16992,849.6,16142.4,8024,8118.4,45663,1,Jan,2025
Government,France,Velo,"Government,France,Velo",High,665,16,18,11970,598.5,11371.5,10640,731.5,45249,11,Nov,2023
Channel Partners,Mexico,Velo,"Channel Partners,Mexico,Velo",High,854,10,21,17934,896.7,17037.3,8540,8497.3,45636,12,Dec,2024
Midmarket,Germany,Velo,"Midmarket,Germany,Velo",High,550,16,28,15400,770,14630,8800,5830,45403,4,Apr,2024
Channel Partners,Mexico,Velo,"Channel Partners,Mexico,Velo",High,347,10,21,7287,364.35,6922.65,3470,3452.65,45695,2,Feb,2025
Small Business,Mexico,Velo,"Small Business,Mexico,Velo",High,476,14,16,7616,380.8,7235.2,6664,571.2,45047,5,May,2023
Channel Partners,Germany,Velo,"Channel Partners,Germany,Velo",High,16,12,21,336,3.36,332.64,192,140.64,45584,10,Oct,2024
Enterprise,Canada,VTT,"Enterprise,Canada,VTT",High,196,12,28,5488,274.4,5213.6,2352,2861.6,45744,3,Mar,2025
Midmarket,Canada,VTT,"Midmarket,Canada,VTT",High,322,14,25,8050,402.5,7647.5,4508,3139.5,45582,10,Oct,2024
Enterprise,Canada,Amarilla,"Enterprise,Canada,Amarilla",High,42,10,21,882,8.82,873.18,420,453.18,45676,1,Jan,2025
Government,France,Amarilla,"Government,France,Amarilla",High,780,15,26,20280,1014,19266,11700,7566,45097,6,Jun,2023
Channel Partners,Mexico,Amarilla,"Channel Partners,Mexico,Amarilla",High,638,13,22,14036,701.8,13334.2,8294,5040.2,45165,8,Aug,2023
Channel Partners,Germany,Amarilla,"Channel Partners,Germany,Amarilla",High,360,12,18,6480,324,6156,4320,1836,45669,1,Jan,2025
Government,Mexico,Carretera,"Government,Mexico,Carretera",High,128,12,33,4224,211.2,4012.8,1536,2476.8,45425,5,May,2024
Government,USA,Carretera,"Government,USA,Carretera",High,983,15,26,25558,1277.9,24280.1,14745,9535.1,45148,8,Aug,2023
Government,USA,Carretera,"Government,USA,Carretera",High,330,15,26,8580,429,8151,4950,3201,45121,7,Jul,2023
Government,Germany,Carretera,"Government,Germany,Carretera",High,579,15,22,12738,636.9,12101.1,8685,3416.1,45456,6,Jun,2024
Government,France,Montana,"Government,France,Montana",High,988,20,26,25688,1284.4,24403.6,19760,4643.6,45429,5,May,2024
Government,USA,Montana,"Government,USA,Montana",High,638,15,36,22968,1148.4,21819.6,9570,12249.6,45042,4,Apr,2023
Midmarket,Germany,Paseo,"Midmarket,Germany,Paseo",High,403,11,29,11687,584.35,11102.65,4433,6669.65,45264,12,Dec,2023
Government,Canada,Paseo,"Government,Canada,Paseo",High,942,14,29,27318,1365.9,25952.1,13188,12764.1,45148,8,Aug,2023
Midmarket,USA,Paseo,"Midmarket,USA,Paseo",High,571,12,32,18272,913.6,17358.4,6852,10506.4,45108,7,Jul,2023
Channel Partners,France,Paseo,"Channel Partners,France,Paseo",High,318,12,32,10176,508.8,9667.2,3816,5851.2,45576,10,Oct,2024
Government,Germany,VTT,"Government,Germany,VTT",High,281,13,30,8430,421.5,8008.5,3653,4355.5,45500,7,Jul,2024
Channel Partners,France,Amarilla,"Channel Partners,France,Amarilla",High,451,11,26,11726,586.3,11139.7,4961,6178.7,45566,10,Oct,2024
