Segment,Country,Product,ID,Discount Band,Units Sold,Manufacturing Price,Sale Price,Gross Sales,Discounts,Sales,COGS,Profit,Date,Month Number,Month Name,Year
Government,Mexico,Paseo,"Government,Mexico,Paseo",Medium,981,16,29,28449,1422.45,27026.55,15696,11330.55,45137,7,Jul,2023
Midmarket,USA,Paseo,"Midmarket,USA,Paseo",Medium,171,12,20,3420,171,3249,2052,1197,45242,11,Nov,2023
Small Business,Canada,Paseo,"Small Business,Canada,Paseo",Medium,700,13,33,23100,1155,21945,9100,12845,45553,9,Sep,2024
Midmarket,France,Paseo,"Midmarket,France,Paseo",Medium,918,17,24,22032,1101.6,20930.4,15606,5324.4,45550,9,Sep,2024
Channel Partners,Mexico,Paseo,"Channel Partners,Mexico,Paseo",Medium,970,18,16,15520,776,14744,17460,-2716,45316,1,Jan,2024
Small Business,France,Paseo,"Small Business,France,Paseo",Medium,153,10,28,4284,214.2,4069.8,1530,2539.8,45617,11,Nov,2024
Channel Partners,Germany,Paseo,"Channel Partners,Germany,Paseo",Medium,399,11,29,11571,578.55,10992.45,4389,6603.45,45533,8,Aug,2024
Enterprise,USA,Paseo,"Enterprise,USA,Paseo",Medium,367,20,16,5872,293.6,5578.4,7340,-1761.6,45231,11,Nov,2023
Midmarket,Mexico,Velo,"Midmarket,Mexico,Velo",Medium,809,20,30,24270,1213.5,23056.5,16180,6876.5,45127,7,Jul,2023
Small Business,Canada,Velo,"Small Business,Canada,Velo",Medium,876,12,33,28908,1445.4,27462.6,10512,16950.6,45351,2,Feb,2024
Government,Germany,Velo,"Government,Germany,Velo",Medium,364,15,28,10192,509.6,9682.4,5460,4222.4,45513,8,Aug,2024
Enterprise,Canada,Velo,"Enterprise,Canada,Velo",Medium,20,17,37,740,7.4,732.6,340,392.6,45153,8,Aug,2023
Enterprise,Mexico,Velo,"Enterprise,Mexico,Velo",Medium,204,10,17,3468,173.4,3294.6,2040,1254.6,45191,9,Sep,2023
Government,Canada,Velo,"Government,Canada,Velo",Medium,683,19,24,16392,819.6,15572.4,12977,2595.4,45146,8,Aug,2023
Channel Partners,USA,VTT,"Channel Partners,USA,VTT",Medium,23,13,29,667,6.67,660.33,299,361.33,45575,10,Oct,2024
Small Business,Germany,VTT,"Small Business,Germany,VTT",Medium,148,19,17,2516,125.8,2390.2,2812,-421.8,45472,6,Jun,2024
Government,USA,VTT,"Government,USA,VTT",Medium,643,13,36,23148,1157.4,21990.6,8359,13631.6,45724,3,Mar,2025
Channel Partners,Germany,VTT,"Channel Partners,Germany,VTT",Medium,972,11,16,15552,777.6,14774.4,10692,4082.4,45265,12,Dec,2023
Small Business,USA,VTT,"Small Business,USA,VTT",Medium,991,15,29,28739,1436.95,27302.05,14865,12437.05,45693,2,Feb,2025
Channel Partners,France,VTT,"Channel Partners,France,VTT",Medium,902,18,18,16236,811.8,15424.2,16236,-811.8,45477,7,Jul,2024
Midmarket,France,VTT,"Midmarket,France,VTT",Medium,771,16,32,24672,1233.6,23438.4,12336,11102.4,45140,8,Aug,2023
Enterprise,Mexico,VTT,"Enterprise,Mexico,VTT",Medium,324,11,24,7776,388.8,7387.2,3564,3823.2,45610,11,Nov,2024
Government,USA,Amarilla,"Government,USA,Amarilla",Medium,861,14,29,24969,1248.45,23720.55,12054,11666.55,45404,4,Apr,2024
Government,Canada,Amarilla,"Government,Canada,Amarilla",Medium,50,11,33,1650,82.5,1567.5,550,1017.5,45541,9,Sep,2024
Midmarket,Germany,Amarilla,"Midmarket,Germany,Amarilla",Medium,421,20,28,11788,589.4,11198.6,8420,2778.6,45379,3,Mar,2024
Government,Mexico,Amarilla,"Government,Mexico,Amarilla",Medium,645,10,16,10320,516,9804,6450,3354,45541,9,Sep,2024
Government,Germany,Carretera,"Government,Germany,Carretera",Medium,498,14,16,7968,398.4,7569.6,6972,597.6,45034,4,Apr,2023
Government,Canada,Carretera,"Government,Canada,Carretera",Medium,344,11,37,12728,636.4,12091.6,3784,8307.6,45223,10,Oct,2023
Channel Partners,Germany,Carretera,"Channel Partners,Germany,Carretera",Medium,957,13,36,34452,1722.6,32729.4,12441,20288.4,45520,8,Aug,2024
Government,Mexico,Carretera,"Government,Mexico,Carretera",Medium,168,19,16,2688,134.4,2553.6,3192,-638.4,45266,12,Dec,2023
Government,USA,Paseo,"Government,USA,Paseo",Medium,234,12,34,7956,397.8,7558.2,2808,4750.2,45444,6,Jun,2024
Government,Mexico,Paseo,"Government,Mexico,Paseo",Medium,637,16,29,18473,923.65,17549.35,10192,7357.35,45189,9,Sep,2023
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,903,19,38,34314,1715.7,32598.3,17157,15441.3,45679,1,Jan,2025
Channel Partners,France,Velo,"Channel Partners,France,Velo",Medium,654,10,17,11118,555.9,10562.1,6540,4022.1,45121,7,Jul,2023
Midmarket,Mexico,Velo,"Midmarket,Mexico,Velo",Medium,515,20,30,15450,772.5,14677.5,10300,4377.5,45325,2,Feb,2024
Government,Germany,VTT,"Government,Germany,VTT",Medium,462,18,21,9702,485.1,9216.9,8316,900.9,45310,1,Jan,2024
Government,France,VTT,"Government,France,VTT",Medium,758,17,37,28046,1402.3,26643.7,12886,13757.7,45290,12,Dec,2023
Government,Mexico,VTT,"Government,Mexico,VTT",Medium,621,18,21,13041,652.05,12388.95,11178,1210.95,45728,3,Mar,2025
Government,Mexico,Amarilla,"Government,Mexico,Amarilla",Medium,404,10,16,6464,323.2,6140.8,4040,2100.8,45039,4,Apr,2023
Midmarket,Canada,Amarilla,"Midmarket,Canada,Amarilla",Medium,152,12,26,3952,197.6,3754.4,1824,1930.4,45249,11,Nov,2023
Channel Partners,France,Amarilla,"Channel Partners,France,Amarilla",Medium,672,15,29,19488,974.4,18513.6,10080,8433.6,45340,2,Feb,2024
Channel Partners,USA,Carretera,"Channel Partners,USA,Carretera",High,57,16,32,1824,91.2,1732.8,912,820.8,45062,5,May,2023
Government,USA,Montana,"Government,USA,Montana",High,194,18,27,5238,261.9,4976.1,3492,1484.1,45443,5,May,2024
Channel Partners,USA,Paseo,"Channel Partners,USA,Paseo",High,302,10,29,8758,437.9,8320.1,3020,5300.1,45284,12,Dec,2023
Enterprise,USA,Carretera,"Enterprise,USA,Carretera",High,163,10,16,2608,130.4,2477.6,1630,847.6,45320,1,Jan,2024
Enterprise,France,Carretera,"Enterprise,France,Carretera",High,331,10,20,6620,331,6289,3310,2979,45521,8,Aug,2024
Government,USA,Montana,"Government,USA,Montana",High,556,18,27,15012,750.6,14261.4,10008,4253.4,45093,6,Jun,2023
Enterprise,USA,Montana,"Enterprise,USA,Montana",High,11,10,33,363,3.63,359.37,110,249.37,45220,10,Oct,2023
Midmarket,France,Montana,"Midmarket,France,Montana",High,660,17,17,11220,561,10659,11220,-561,45592,10,Oct,2024
Government,France,Paseo,"Government,France,Paseo",High,568,11,24,13632,681.6,12950.4,6248,6702.4,45264,12,Dec,2023
Small Business,Mexico,Paseo,"Small Business,Mexico,Paseo",High,419,18,19,7961,398.05,7562.95,7542,20.95,45701,2,Feb,2025
Midmarket,France,Paseo,"Midmarket,France,Paseo",High,691,17,24,16584,829.2,15754.8,11747,4007.8,45650,12,Dec,2024
Government,Germany,Paseo,"Government,Germany,Paseo",High,879,19,38,33402,1670.1,31731.9,16701,15030.9,45303,1,Jan,2024
Midmarket,Germany,Velo,"Midmarket,Germany,Velo",High,200,17,31,6200,310,5890,3400,2490,45052,5,May,2023
Midmarket,Germany,Velo,"Midmarket,Germany,Velo",High,777,17,31,24087,1204.35,22882.65,13209,9673.65,45190,9,Sep,2023
Midmarket,USA,Velo,"Midmarket,USA,Velo",High,409,19,33,13497,674.85,12822.15,7771,5051.15,45513,8,Aug,2024
Government,France,Velo,"Government,France,Velo",High,815,17,20,16300,815,15485,13855,1630,45654,12,Dec,2024
Enterprise,USA,Velo,"Enterprise,USA,Velo",High,385,14,37,14245,712.25,13532.75,5390,8142.75,45055,5,May,2023
Small Business,USA,Velo,"Small Business,USA,Velo",High,657,11,18,11826,591.3,11234.7,7227,4007.7,45233,11,Nov,2023
Government,Germany,Velo,"Government,Germany,Velo",High,251,15,28,7028,351.4,6676.6,3765,2911.6,45404,4,Apr,2024
Government,Germany,Velo,"Government,Germany,Velo",High,615,15,28,17220,861,16359,9225,7134,45454,6,Jun,2024
Enterprise,Canada,Velo,"Enterprise,Canada,Velo",High,948,17,37,35076,1753.8,33322.2,16116,17206.2,45166,8,Aug,2023
Small Business,France,Velo,"Small Business,France,Velo",High,718,20,29,20822,1041.1,19780.9,14360,5420.9,45064,5,May,2023
Enterprise,Mexico,VTT,"Enterprise,Mexico,VTT",High,958,11,24,22992,1149.6,21842.4,10538,11304.4,45661,1,Jan,2025
Midmarket,Mexico,VTT,"Midmarket,Mexico,VTT",High,747,11,17,12699,634.95,12064.05,8217,3847.05,45217,10,Oct,2023
Government,USA,VTT,"Government,USA,VTT",High,926,13,36,33336,1666.8,31669.2,12038,19631.2,45744,3,Mar,2025
Small Business,Mexico,VTT,"Small Business,Mexico,VTT",High,563,11,24,13512,675.6,12836.4,6193,6643.4,45120,7,Jul,2023
Small Business,USA,VTT,"Small Business,USA,VTT",High,55,15,29,1595,79.75,1515.25,825,690.25,45418,5,May,2024
Midmarket,France,VTT,"Midmarket,France,VTT",High,295,16,32,9440,472,8968,4720,4248,45566,10,Oct,2024
Enterprise,Canada,VTT,"Enterprise,Canada,VTT",High,331,19,31,10261,513.05,9747.95,6289,3458.95,45538,9,Sep,2024
Government,Germany,VTT,"Government,Germany,VTT",High,644,18,21,13524,676.2,12847.8,11592,1255.8,45535,8,Aug,2024
Enterprise,USA,Amarilla,"Enterprise,USA,Amarilla",High,489,12,29,14181,709.05,13471.95,5868,7603.95,45203,10,Oct,2023
Government,Canada,Amarilla,"Government,Canada,Amarilla",High,305,11,33,10065,503.25,9561.75,3355,6206.75,45142,8,Aug,2023
Small Business,USA,Amarilla,"Small Business,USA,Amarilla",High,936,11,17,15912,795.6,15116.4,10296,4820.4,45472,6,Jun,2024
Channel Partners,Canada,Amarilla,"Channel Partners,Canada,Amarilla",High,30,14,27,810,8.1,801.9,420,381.9,45245,11,Nov,2023
Government,Mexico,Amarilla,"Government,Mexico,Amarilla",High,981,10,16,15696,784.8,14911.2,9810,5101.2,45606,11,Nov,2024
Channel Partners,Germany,Amarilla,"Channel Partners,Germany,Amarilla",High,320,11,35,11200,560,10640,3520,7120,45578,10,Oct,2024
Government,Canada,Amarilla,"Government,Canada,Amarilla",High,970,11,33,32010,1600.5,30409.5,10670,19739.5,45688,1,Jan,2025
Midmarket,France,Amarilla,"Midmarket,France,Amarilla",High,591,12,29,17139,856.95,16282.05,7092,9190.05,45225,10,Oct,2023
Small Business,France,Amarilla,"Small Business,France,Amarilla",High,225,11,31,6975,348.75,6626.25,2475,4151.25,45184,9,Sep,2023
Channel Partners,France,Carretera,"Channel Partners,France,Carretera",High,307,17,36,11052,552.6,10499.4,5219,5280.4,45390,4,Apr,2024
Government,France,Paseo,"Government,France,Paseo",High,788,11,24,18912,945.6,17966.4,8668,9298.4,45174,9,Sep,2023
Channel Partners,France,Paseo,"Channel Partners,France,Paseo",High,323,16,38,12274,613.7,11660.3,5168,6492.3,45716,2,Feb,2025
Midmarket,Canada,Velo,"Midmarket,Canada,Velo",High,84,16,26,2184,109.2,2074.8,1344,730.8,45432,5,May,2024
Channel Partners,Germany,Velo,"Channel Partners,Germany,Velo",High,212,17,24,5088,254.4,4833.6,3604,1229.6,45270,12,Dec,2023
Government,USA,VTT,"Government,USA,VTT",High,412,13,36,14832,741.6,14090.4,5356,8734.4,45277,12,Dec,2023
Channel Partners,Mexico,VTT,"Channel Partners,Mexico,VTT",High,952,11,36,34272,1713.6,32558.4,10472,22086.4,45135,7,Jul,2023
Midmarket,USA,Amarilla,"Midmarket,USA,Amarilla",High,215,18,33,7095,354.75,6740.25,3870,2870.25,45681,1,Jan,2025
Channel Partners,Germany,Amarilla,"Channel Partners,Germany,Amarilla",High,872,11,35,30520,1526,28994,9592,19402,45726,3,Mar,2025
Channel Partners,Canada,Carretera,"Channel Partners,Canada,Carretera",High,767,19,30,23010,1150.5,21859.5,14573,7286.5,45056,5,May,2023
Government,Germany,Carretera,"Government,Germany,Carretera",High,71,14,16,1136,56.8,1079.2,994,85.2,45257,11,Nov,2023
Small Business,Germany,Carretera,"Small Business,Germany,Carretera",High,602,15,20,12040,602,11438,9030,2408,45182,9,Sep,2023
Enterprise,France,Carretera,"Enterprise,France,Carretera",High,872,10,20,17440,872,16568,8720,7848,45753,4,Apr,2025
Midmarket,Canada,Carretera,"Midmarket,Canada,Carretera",High,58,15,17,986,9.86,976.14,870,106.14,45554,9,Sep,2024
Government,Mexico,Carretera,"Government,Mexico,Carretera",High,610,19,16,9760,488,9272,11590,-2318,45466,6,Jun,2024
Government,Germany,Montana,"Government,Germany,Montana",High,692,14,36,24912,1245.6,23666.4,9688,13978.4,45125,7,Jul,2023
Government,Germany,Montana,"Government,Germany,Montana",High,142,14,36,5112,255.6,4856.4,1988,2868.4,45086,6,Jun,2023
Midmarket,Mexico,Montana,"Midmarket,Mexico,Montana",High,454,20,19,8626,431.3,8194.7,9080,-885.3,45627,12,Dec,2024
Small Business,Canada,Paseo,"Small Business,Canada,Paseo",High,660,13,33,21780,1089,20691,8580,12111,45731,3,Mar,2025
Government,Mexico,Paseo,"Government,Mexico,Paseo",High,682,16,29,19778,988.9,18789.1,10912,7877.1,45090,6,Jun,2023
Government,Canada,Paseo,"Government,Canada,Paseo",High,178,11,35,6230,311.5,5918.5,1958,3960.5,45621,11,Nov,2024
Channel Partners,Canada,Paseo,"Channel Partners,Canada,Paseo",High,281,11,37,10397,519.85,9877.15,3091,6786.15,45549,9,Sep,2024
Channel Partners,France,Paseo,"Channel Partners,France,Paseo",High,503,16,38,19114,955.7,18158.3,8048,10110.3,45446,6,Jun,2024
Government,Canada,Paseo,"Government,Canada,Paseo",High,964,11,35,33740,1687,32053,10604,21449,45119,7,Jul,2023
Midmarket,Mexico,Paseo,"Midmarket,Mexico,Paseo",High,889,14,25,22225,1111.25,21113.75,12446,8667.75,45097,6,Jun,2023
Enterprise,France,Paseo,"Enterprise,France,Paseo",High,401,19,32,12832,641.6,12190.4,7619,4571.4,45466,6,Jun,2024
Government,Germany,Paseo,"Government,Germany,Paseo",High,466,19,38,17708,885.4,16822.6,8854,7968.6,45739,3,Mar,2025
Small Business,Canada,Paseo,"Small Business,Canada,Paseo",High,811,13,33,26763,1338.15,25424.85,10543,14881.85,45583,10,Oct,2024
Government,France,Velo,"Government,France,Velo",High,505,17,20,10100,505,9595,8585,1010,45361,3,Mar,2024
Midmarket,Mexico,Velo,"Midmarket,Mexico,Velo",High,730,20,30,21900,1095,20805,14600,6205,45055,5,May,2023
Government,Mexico,Velo,"Government,Mexico,Velo",High,796,13,33,26268,1313.4,24954.6,10348,14606.6,45350,2,Feb,2024
Government,Canada,Velo,"Government,Canada,Velo",High,607,19,24,14568,728.4,13839.6,11533,2306.6,45111,7,Jul,2023
Channel Partners,France,VTT,"Channel Partners,France,VTT",High,421,18,18,7578,378.9,7199.1,7578,-378.9,45074,5,May,2023
Enterprise,Mexico,VTT,"Enterprise,Mexico,VTT",High,920,11,24,22080,1104,20976,10120,10856,45361,3,Mar,2024
Government,Canada,VTT,"Government,Canada,VTT",High,883,18,30,26490,1324.5,25165.5,15894,9271.5,45357,3,Mar,2024
Enterprise,Germany,Amarilla,"Enterprise,Germany,Amarilla",High,97,11,23,2231,111.55,2119.45,1067,1052.45,45128,7,Jul,2023
Government,Mexico,Amarilla,"Government,Mexico,Amarilla",High,1000,10,16,16000,800,15200,10000,5200,45539,9,Sep,2024
Enterprise,France,Amarilla,"Enterprise,France,Amarilla",High,685,19,23,15755,787.75,14967.25,13015,1952.25,45698,2,Feb,2025
Enterprise,Mexico,Amarilla,"Enterprise,Mexico,Amarilla",High,826,11,24,19824,991.2,18832.8,9086,9746.8,45248,11,Nov,2023
Government,Mexico,Amarilla,"Government,Mexico,Amarilla",High,616,10,16,9856,492.8,9363.2,6160,3203.2,45153,8,Aug,2023
Midmarket,Mexico,Amarilla,"Midmarket,Mexico,Amarilla",High,579,16,19,11001,550.05,10450.95,9264,1186.95,45254,11,Nov,2023
Government,USA,Paseo,"Government,USA,Paseo",High,559,12,34,19006,950.3,18055.7,6708,11347.7,45475,7,Jul,2024
Government,Mexico,Carretera,"Government,Mexico,Carretera",High,967,19,16,15472,773.6,14698.4,18373,-3674.6,45599,11,Nov,2024
Enterprise,Canada,Carretera,"Enterprise,Canada,Carretera",High,988,19,34,33592,1679.6,31912.4,18772,13140.4,45639,12,Dec,2024
Enterprise,Mexico,Carretera,"Enterprise,Mexico,Carretera",High,702,13,24,16848,842.4,16005.6,9126,6879.6,45232,11,Nov,2023
Midmarket,Canada,Carretera,"Midmarket,Canada,Carretera",High,33,15,17,561,5.61,555.39,495,60.39,45575,10,Oct,2024
Midmarket,USA,Montana,"Midmarket,USA,Montana",High,534,19,30,16020,801,15219,10146,5073,45489,7,Jul,2024
Small Business,France,Montana,"Small Business,France,Montana",High,983,12,16,15728,786.4,14941.6,11796,3145.6,45116,7,Jul,2023
Government,Mexico,Montana,"Government,Mexico,Montana",High,533,16,20,10660,533,10127,8528,1599,45669,1,Jan,2025
Government,Canada,Montana,"Government,Canada,Montana",High,975,15,17,16575,828.75,15746.25,14625,1121.25,45660,1,Jan,2025
Government,Mexico,Montana,"Government,Mexico,Montana",High,672,16,20,13440,672,12768,10752,2016,45747,3,Mar,2025
Small Business,France,Montana,"Small Business,France,Montana",High,358,12,16,5728,286.4,5441.6,4296,1145.6,45699,2,Feb,2025
Small Business,USA,Paseo,"Small Business,USA,Paseo",High,866,16,19,16454,822.7,15631.3,13856,1775.3,45547,9,Sep,2024
Government,Mexico,Paseo,"Government,Mexico,Paseo",High,534,16,29,15486,774.3,14711.7,8544,6167.7,45387,4,Apr,2024
Enterprise,Mexico,Paseo,"Enterprise,Mexico,Paseo",High,325,10,16,5200,260,4940,3250,1690,45488,7,Jul,2024
Government,Mexico,Paseo,"Government,Mexico,Paseo",High,380,16,29,11020,551,10469,6080,4389,45749,4,Apr,2025
Government,Mexico,Paseo,"Government,Mexico,Paseo",High,832,16,29,24128,1206.4,22921.6,13312,9609.6,45433,5,May,2024
Government,France,Paseo,"Government,France,Paseo",High,783,11,24,18792,939.6,17852.4,8613,9239.4,45402,4,Apr,2024
Small Business,Germany,Paseo,"Small Business,Germany,Paseo",High,518,14,38,19684,984.2,18699.8,7252,11447.8,45620,11,Nov,2024
Small Business,Mexico,Paseo,"Small Business,Mexico,Paseo",High,182,18,19,3458,172.9,3285.1,3276,9.1,45608,11,Nov,2024
Government,Mexico,Paseo,"Government,Mexico,Paseo",High,196,16,29,5684,284.2,5399.8,3136,2263.8,45437,5,May,2024
Midmarket,Mexico,Paseo,"Midmarket,Mexico,Paseo",High,338,14,25,8450,422.5,8027.5,4732,3295.5,45580,10,Oct,2024
Government,Mexico,Paseo,"Government,Mexico,Paseo",High,112,16,29,3248,162.4,3085.6,1792,1293.6,45227,10,Oct,2023
Government,Mexico,Velo,"Government,Mexico,Velo",High,248,13,33,8184,409.2,7774.8,3224,4550.8,45304,1,Jan,2024
Government,USA,Velo,"Government,USA,Velo",High,891,13,18,16038,801.9,15236.1,11583,3653.1,45152,8,Aug,2023
Government,Mexico,Velo,"Government,Mexico,Velo",High,100,13,33,3300,165,3135,1300,1835,45560,9,Sep,2024
Channel Partners,Canada,VTT,"Channel Partners,Canada,VTT",High,26,18,34,884,8.84,875.16,468,407.16,45640,12,Dec,2024
Midmarket,France,VTT,"Midmarket,France,VTT",High,334,16,32,10688,534.4,10153.6,5344,4809.6,45483,7,Jul,2024
Government,Canada,VTT,"Government,Canada,VTT",High,626,18,30,18780,939,17841,11268,6573,45690,2,Feb,2025
Government,USA,VTT,"Government,USA,VTT",High,939,13,36,33804,1690.2,32113.8,12207,19906.8,45569,10,Oct,2024
Enterprise,USA,VTT,"Enterprise,USA,VTT",High,270,12,38,10260,513,9747,3240,6507,45612,11,Nov,2024
Government,Mexico,VTT,"Government,Mexico,VTT",High,338,18,21,7098,354.9,6743.1,6084,659.1,45046,4,Apr,2023
Government,USA,Amarilla,"Government,USA,Amarilla",High,426,14,29,12354,617.7,11736.3,5964,5772.3,45203,10,Oct,2023
Government,France,Amarilla,"Government,France,Amarilla",High,991,18,26,25766,1288.3,24477.7,17838,6639.7,45593,10,Oct,2024
Government,Canada,Amarilla,"Government,Canada,Amarilla",High,884,11,33,29172,1458.6,27713.4,9724,17989.4,45589,10,Oct,2024
Midmarket,USA,Amarilla,"Midmarket,USA,Amarilla",High,450,18,33,14850,742.5,14107.5,8100,6007.5,45679,1,Jan,2025
Government,France,Carretera,"Government,France,Carretera",High,468,16,29,13572,678.6,12893.4,7488,5405.4,45753,4,Apr,2025
Channel Partners,Mexico,Montana,"Channel Partners,Mexico,Montana",High,50,19,29,1450,72.5,1377.5,950,427.5,45707,2,Feb,2025
Government,Germany,Paseo,"Government,Germany,Paseo",High,443,19,38,16834,841.7,15992.3,8417,7575.3,45576,10,Oct,2024
Government,France,VTT,"Government,France,VTT",High,771,17,37,28527,1426.35,27100.65,13107,13993.65,45161,8,Aug,2023
Government,Germany,VTT,"Government,Germany,VTT",High,631,18,21,13251,662.55,12588.45,11358,1230.45,45598,11,Nov,2024
Channel Partners,Canada,Amarilla,"Channel Partners,Canada,Amarilla",High,661,14,27,17847,892.35,16954.65,9254,7700.65,45501,7,Jul,2024
Midmarket,USA,Carretera,"Midmarket,USA,Carretera",High,719,17,19,13661,683.05,12977.95,12223,754.95,45161,8,Aug,2023
Midmarket,USA,VTT,"Midmarket,USA,VTT",High,579,14,33,19107,955.35,18151.65,8106,10045.65,45398,4,Apr,2024
Government,Canada,Carretera,"Government,Canada,Carretera",High,12,11,37,444,4.44,439.56,132,307.56,45301,1,Jan,2024
Government,France,Carretera,"Government,France,Carretera",High,660,16,29,19140,957,18183,10560,7623,45309,1,Jan,2024
Government,Germany,Carretera,"Government,Germany,Carretera",High,27,14,16,432,4.32,427.68,378,49.68,45574,10,Oct,2024
Government,USA,Montana,"Government,USA,Montana",High,663,18,27,17901,895.05,17005.95,11934,5071.95,45152,8,Aug,2023
Government,USA,Montana,"Government,USA,Montana",High,612,18,27,16524,826.2,15697.8,11016,4681.8,45546,9,Sep,2024
Channel Partners,Mexico,Montana,"Channel Partners,Mexico,Montana",High,462,19,29,13398,669.9,12728.1,8778,3950.1,45568,10,Oct,2024
Government,Mexico,Montana,"Government,Mexico,Montana",High,447,16,20,8940,447,8493,7152,1341,45424,5,May,2024
Government,Canada,Montana,"Government,Canada,Montana",High,414,15,17,7038,351.9,6686.1,6210,476.1,45679,1,Jan,2025
Government,USA,Paseo,"Government,USA,Paseo",High,124,12,34,4216,210.8,4005.2,1488,2517.2,45137,7,Jul,2023
Small Business,Germany,Paseo,"Small Business,Germany,Paseo",High,907,14,38,34466,1723.3,32742.7,12698,20044.7,45582,10,Oct,2024
Government,USA,Paseo,"Government,USA,Paseo",High,189,12,34,6426,321.3,6104.7,2268,3836.7,45232,11,Nov,2023
Government,Germany,Paseo,"Government,Germany,Paseo",High,328,19,38,12464,623.2,11840.8,6232,5608.8,45659,1,Jan,2025
Government,Canada,Paseo,"Government,Canada,Paseo",High,55,11,35,1925,96.25,1828.75,605,1223.75,45459,6,Jun,2024
Enterprise,Canada,Paseo,"Enterprise,Canada,Paseo",High,303,14,36,10908,545.4,10362.6,4242,6120.6,45532,8,Aug,2024
Channel Partners,Mexico,Paseo,"Channel Partners,Mexico,Paseo",High,244,18,16,3904,195.2,3708.8,4392,-683.2,45608,11,Nov,2024
Government,France,Paseo,"Government,France,Paseo",High,186,11,24,4464,223.2,4240.8,2046,2194.8,45577,10,Oct,2024
Midmarket,Canada,Paseo,"Midmarket,Canada,Paseo",High,448,20,33,14784,739.2,14044.8,8960,5084.8,45180,9,Sep,2023
Government,Canada,Paseo,"Government,Canada,Paseo",High,882,11,35,30870,1543.5,29326.5,9702,19624.5,45628,12,Dec,2024
Government,Germany,Paseo,"Government,Germany,Paseo",High,129,19,38,4902,245.1,4656.9,2451,2205.9,45492,7,Jul,2024
Channel Partners,Germany,Paseo,"Channel Partners,Germany,Paseo",High,617,11,29,17893,894.65,16998.35,6787,10211.35,45453,6,Jun,2024
Midmarket,France,Velo,"Midmarket,France,Velo",High,471,16,16,7536,376.8,7159.2,7536,-376.8,45710,2,Feb,2025
Government,Canada,Velo,"Government,Canada,Velo",High,730,19,24,17520,876,16644,13870,2774,45751,4,Apr,2025
Government,France,Velo,"Government,France,Velo",High,380,17,20,7600,380,7220,6460,760,45127,7,Jul,2023
Channel Partners,Mexico,Velo,"Channel Partners,Mexico,Velo",High,923,19,27,24921,1246.05,23674.95,17537,6137.95,45135,7,Jul,2023
Midmarket,Germany,Velo,"Midmarket,Germany,Velo",High,891,17,31,27621,1381.05,26239.95,15147,11092.95,45472,6,Jun,2024
Channel Partners,Mexico,Velo,"Channel Partners,Mexico,Velo",High,112,19,27,3024,151.2,2872.8,2128,744.8,45457,6,Jun,2024
Small Business,Mexico,Velo,"Small Business,Mexico,Velo",High,842,14,18,15156,757.8,14398.2,11788,2610.2,45144,8,Aug,2023
Channel Partners,Germany,Velo,"Channel Partners,Germany,Velo",High,797,17,24,19128,956.4,18171.6,13549,4622.6,45137,7,Jul,2023
Enterprise,Canada,VTT,"Enterprise,Canada,VTT",High,456,19,31,14136,706.8,13429.2,8664,4765.2,45337,2,Feb,2024
Midmarket,Canada,VTT,"Midmarket,Canada,VTT",High,441,17,19,8379,418.95,7960.05,7497,463.05,45380,3,Mar,2024
Enterprise,Canada,Amarilla,"Enterprise,Canada,Amarilla",High,875,12,18,15750,787.5,14962.5,10500,4462.5,45235,11,Nov,2023
Government,France,Amarilla,"Government,France,Amarilla",High,567,18,26,14742,737.1,14004.9,10206,3798.9,45200,10,Oct,2023
Channel Partners,Mexico,Amarilla,"Channel Partners,Mexico,Amarilla",High,519,14,24,12456,622.8,11833.2,7266,4567.2,45433,5,May,2024
Channel Partners,Germany,Amarilla,"Channel Partners,Germany,Amarilla",High,92,11,35,3220,161,3059,1012,2047,45183,9,Sep,2023
Government,Mexico,Carretera,"Government,Mexico,Carretera",High,923,19,16,14768,738.4,14029.6,17537,-3507.4,45447,6,Jun,2024
Government,USA,Carretera,"Government,USA,Carretera",High,732,13,30,21960,1098,20862,9516,11346,45569,10,Oct,2024
Government,USA,Carretera,"Government,USA,Carretera",High,13,13,30,390,3.9,386.1,169,217.1,45088,6,Jun,2023
Government,Germany,Carretera,"Government,Germany,Carretera",High,715,14,16,11440,572,10868,10010,858,45166,8,Aug,2023
Government,France,Montana,"Government,France,Montana",High,941,19,37,34817,1740.85,33076.15,17879,15197.15,45515,8,Aug,2024
Government,USA,Montana,"Government,USA,Montana",High,627,18,27,16929,846.45,16082.55,11286,4796.55,45390,4,Apr,2024
Midmarket,Germany,Paseo,"Midmarket,Germany,Paseo",High,604,12,22,13288,664.4,12623.6,7248,5375.6,45596,10,Oct,2024
Government,Canada,Paseo,"Government,Canada,Paseo",High,152,11,35,5320,266,5054,1672,3382,45691,2,Feb,2025
Midmarket,USA,Paseo,"Midmarket,USA,Paseo",High,732,12,20,14640,732,13908,8784,5124,45556,9,Sep,2024
Channel Partners,France,Paseo,"Channel Partners,France,Paseo",High,348,16,38,13224,661.2,12562.8,5568,6994.8,45658,1,Jan,2025
Government,Germany,VTT,"Government,Germany,VTT",High,908,18,21,19068,953.4,18114.6,16344,1770.6,45609,11,Nov,2024
